latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
33.25535,-94.07243,295.49,0.4,0.6,2025-02-01,0718,N20,VIIRS,n,2.0NRT,282.81,0.71,N
32.18004,-85.02929,302.19,0.41,0.37,2025-02-01,0718,N20,VIIRS,n,2.0NRT,282.54,0.78,N
31.97663,-85.73072,298.58,0.42,0.38,2025-02-01,0718,N20,VIIRS,n,2.0NRT,279.8,0.65,N
32.29643,-88.49944,296.42,0.56,0.43,2025-02-01,0718,N20,VIIRS,n,2.0NRT,280.72,0.92,N
32.29731,-88.50001,300.63,0.56,0.43,2025-02-01,0718,N20,VIIRS,n,2.0NRT,280.4,0.9,N
31.43627,-82.96431,295.62,0.38,0.36,2025-02-01,0718,N20,VIIRS,n,2.0NRT,283,0.66,N
29.88286,-91.9262,298.72,0.54,0.51,2025-02-01,0718,N20,VIIRS,n,2.0NRT,278.63,1.68,N
29.87873,-91.93245,295.3,0.54,0.51,2025-02-01,0718,N20,VIIRS,n,2.0NRT,279.57,0.94,N
29.60163,-89.89917,311.54,0.41,0.45,2025-02-01,0718,N20,VIIRS,n,2.0NRT,283.78,1.85,N
29.90764,-93.11951,312.6,0.32,0.55,2025-02-01,0718,N20,VIIRS,n,2.0NRT,280.65,0.62,N
29.90288,-93.12345,322.67,0.32,0.55,2025-02-01,0718,N20,VIIRS,n,2.0NRT,281.31,1.09,N
29.90315,-93.1268,300.53,0.32,0.55,2025-02-01,0718,N20,VIIRS,n,2.0NRT,279.86,0.95,N
29.90232,-93.11675,308.13,0.32,0.55,2025-02-01,0718,N20,VIIRS,n,2.0NRT,281.21,0.84,N
29.89783,-93.12404,297.93,0.32,0.55,2025-02-01,0718,N20,VIIRS,n,2.0NRT,280.42,1.09,N
29.89755,-93.1207,312.89,0.32,0.55,2025-02-01,0718,N20,VIIRS,n,2.0NRT,281.65,1.09,N
29.895,-93.15147,321.14,0.32,0.55,2025-02-01,0718,N20,VIIRS,n,2.0NRT,281.09,1.43,N
29.89153,-93.97256,296.79,0.36,0.57,2025-02-01,0718,N20,VIIRS,n,2.0NRT,284.5,0.85,N
29.89094,-93.96502,303.8,0.36,0.57,2025-02-01,0718,N20,VIIRS,n,2.0NRT,288.36,1.57,N
29.88092,-93.97375,306.51,0.36,0.57,2025-02-01,0718,N20,VIIRS,n,2.0NRT,280.96,1.05,N
29.88062,-93.96998,301.4,0.36,0.57,2025-02-01,0718,N20,VIIRS,n,2.0NRT,282.63,2.01,N
29.86557,-93.98304,297.28,0.36,0.57,2025-02-01,0718,N20,VIIRS,n,2.0NRT,281.53,0.49,N
29.8591,-93.96852,296.56,0.36,0.57,2025-02-01,0718,N20,VIIRS,n,2.0NRT,285.3,1.67,N
29.8376,-93.9671,309.13,0.36,0.57,2025-02-01,0718,N20,VIIRS,n,2.0NRT,282.75,1.09,N
28.1989,-81.31196,325.75,0.43,0.38,2025-02-01,0718,N20,VIIRS,n,2.0NRT,289.45,2.18,N
28.19543,-81.31274,308.24,0.43,0.38,2025-02-01,0718,N20,VIIRS,n,2.0NRT,288.63,0.74,N
29.83875,-93.96571,310.14,0.36,0.57,2025-02-01,0718,N20,VIIRS,n,2.0NRT,282.52,1.08,N
29.87452,-94.92762,297.2,0.41,0.61,2025-02-01,0718,N20,VIIRS,n,2.0NRT,282.29,0.5,N
29.8689,-94.92819,301.23,0.41,0.61,2025-02-01,0718,N20,VIIRS,n,2.0NRT,280.54,0.5,N
29.76253,-93.87989,300.75,0.36,0.57,2025-02-01,0718,N20,VIIRS,n,2.0NRT,283.11,0.86,N
29.76223,-93.87617,295.31,0.35,0.57,2025-02-01,0718,N20,VIIRS,n,2.0NRT,281.84,1.01,N
29.76194,-93.87246,302.97,0.35,0.57,2025-02-01,0718,N20,VIIRS,n,2.0NRT,283.83,1.01,N
29.75755,-93.88424,299.55,0.36,0.57,2025-02-01,0718,N20,VIIRS,n,2.0NRT,281.82,0.86,N
29.75725,-93.88047,311.58,0.36,0.57,2025-02-01,0718,N20,VIIRS,n,2.0NRT,287.67,0.86,N
29.83119,-95.12139,302.04,0.42,0.61,2025-02-01,0718,N20,VIIRS,n,2.0NRT,285.18,0.59,N
29.8255,-95.12198,298.36,0.42,0.61,2025-02-01,0718,N20,VIIRS,n,2.0NRT,282.23,0.59,N
29.82859,-95.12027,300.48,0.42,0.61,2025-02-01,0718,N20,VIIRS,n,2.0NRT,282.84,1.12,N
29.75868,-95.02116,305.02,0.42,0.61,2025-02-01,0718,N20,VIIRS,n,2.0NRT,282.81,1.14,N
29.37075,-90.62359,302.55,0.45,0.47,2025-02-01,0718,N20,VIIRS,n,2.0NRT,284.88,0.73,N
29.75323,-95.10561,297.14,0.42,0.61,2025-02-01,0718,N20,VIIRS,n,2.0NRT,282.44,0.79,N
29.74739,-95.02232,299.95,0.42,0.61,2025-02-01,0718,N20,VIIRS,n,2.0NRT,283.22,1.2,N
29.74708,-95.01792,302.49,0.42,0.61,2025-02-01,0718,N20,VIIRS,n,2.0NRT,287.47,1.25,N
29.74677,-95.01355,298.84,0.42,0.61,2025-02-01,0718,N20,VIIRS,n,2.0NRT,288.19,1.25,N
29.74586,-95.0005,303.18,0.42,0.61,2025-02-01,0718,N20,VIIRS,n,2.0NRT,288.65,1.59,N
29.74083,-95.00977,297.12,0.42,0.61,2025-02-01,0718,N20,VIIRS,n,2.0NRT,285.32,1.36,N
29.35786,-90.62541,306.24,0.45,0.47,2025-02-01,0718,N20,VIIRS,n,2.0NRT,284.94,1,N
29.74341,-95.12878,300.79,0.42,0.61,2025-02-01,0718,N20,VIIRS,n,2.0NRT,282.09,0.66,N
28.96788,-97.67297,296.51,0.59,0.7,2025-02-01,0720,N20,VIIRS,n,2.0NRT,278.89,0.94,N
28.70475,-96.54465,307.7,0.5,0.66,2025-02-01,0720,N20,VIIRS,n,2.0NRT,282.58,1.34,N
